tourney,year,location,lng,lat,surface,money
Barcelona,2015,"Barcelona, Spain",2.14876785,41.39479005,Clay,1934650
Estoril,2015,"Estoril, Portugal",-9.3897931,38.70971665,Clay,426491
Istanbul,2015,"Istanbul, Turkey",29.01217945,41.0053215,Clay,426491
Munich,2015,"Munich, Germany",11.54183575,48.15491075,Clay,426491
ATP Masters 1000 Madrid,2015,"Madrid, Spain",-3.67953665,40.437954299999994,Clay,4062397
ATP Masters 1000 Rome,2015,"Rome, Italy",12.5359979,41.9100711,Clay,3191881
Geneva,2015,"Geneva, Switzerland",6.144088549999998,46.205029499999995,Clay,426491
Nice,2015,"Nice, France",7.252817049999999,43.70319045,Clay,426491
Roland Garros,2015,"Paris, France",2.3470598999999996,48.85885895,Clay,12625699
Stuttgart,2015,"Stuttgart, Germany",9.1772152,48.77920905000001,Grass,558067
s-Hertogenbosch,2015,"s-Hertogenbosch, Netherlands",5.318178400000001,51.7148187,Grass,521266
London - Queen's Club,2015,"London, Great Britain",-0.10159865,51.52864165,Grass,1528362
Halle,2015,"Halle, Germany",11.97237305,51.47288260000001,Grass,1528362
Nottingham,2015,"Nottingham, Great Britain",-1.17006175,52.9540225,Grass,571845
Wimbledon,2015,"London, Great Britain",-0.10159865,51.52864165,Grass,8846798
Newport,2015,"Newport, United States",-71.29900634999998,41.4989764,Grass,525813
Bogota,2015,"Bogota, Colombia",-74.107807,4.64829755,Hard,736138
Umag,2015,"Umag, Croatia",13.5322719,45.42973975,Clay,426491
Bastad,2015,"Bastad, Sweden",12.85985845,56.4277899,Clay,426491
Atlanta,2015,"Atlanta, United States",-84.42060395,33.76771289999999,Hard,630976
Gstaad,2015,"Gstaad, Switzerland",7.286546450000001,46.4722248,Clay,426491
Hamburg,2015,"Hamburg, Germany",10.02768365,53.56728285,Clay,1248161
Kitzbühel,2015,"Kitzbuhel, Austria",12.425144900000001,47.436415000000004,Clay,426491
Washington,2015,"Washington, United States",-120.88227695,47.27298575,Hard,1624977
ATP Masters 1000 Canada,2015,"Montreal, Canada",-73.73030250000001,45.55804205,Hard,3863688
ATP Masters 1000 Cincinnati,2015,"Cincinnati, United States",-84.54040144999998,39.13634005,Hard,4121266
Winston-Salem,2015,"Winston-Salem, United States",-80.2434579,36.104572,Hard,663652
US Open,2015,"New York, United States",-73.979681,40.6974881,Hard,21381144
St. Petersburg,2015,"St. Petersburg, Russia",30.0906897,59.94019755,Hard,1109299
Metz,2015,"Metz, France",6.1964060000000005,49.10485299999999,Hard,426491
Kuala Lumpur,2015,"Kuala Lumpur, Malaysia",101.6869895,3.1385058999999997,Hard,1010038
Shenzhen,2015,"Shenzhen, China",114.18996005,22.6290462,Hard,654745
Beijing,2015,"Beijing, China",116.46901809999999,40.25178685,Hard,2908420
Tokyo,2015,"Tokyo, Japan",145.02823855,28.16176585,Hard,1360286
ATP Masters 1000 Shanghai,2015,"Shanghai, China",121.55197655,31.2741548,Hard,5151584
Moscow,2015,"Moscow, Russia",37.3855235,55.58202595,Hard,752088
Vienna,2015,"Vienna, Austria",16.38005995,48.2206849,Hard,1693754
Stockholm,2015,"Stockholm, Sweden",17.982052499999998,59.32614194999999,Hard,521266
Valencia,2015,"Valencia, Spain",-0.3615113,39.40778525,Hard,521266
Basel,2015,"Basel, Switzerland",7.59445995,47.55459664999999,Hard,1528998
ATP Masters 1000 Paris,2015,"Paris, France",2.3470598999999996,48.85885895,Hard,3191881
ATP Finals,2015,"London, Great Britain",-0.10159865,51.52864165,Hard,7538925
Brisbane,2016,"Brisbane, Australia",152.99319645,-27.3821429,Hard,430052
Doha,2016,"Doha, Qatar",51.51199665,25.284009100000002,Hard,1263877
Auckland,2016,"Auckland, New Zealand",174.86546935,-36.86302305,Hard,492459
Sydney,2016,"Sydney, Australia",150.93197475,-33.84824395,Hard,430052
Australian Open,2016,"Melbourne, Australia",145.0531353,-37.9725665,Hard,28117038
Sofia,2016,"Sofia, Bulgaria",23.3239467,42.69543215,Hard,444779
Montpellier,2016,"Montpellier, France",3.8741614999999996,43.61002195,Hard,444779
Quito,2016,"Quito, Ecuador",-78.4305382,-0.18659435,Clay,492459
Buenos Aires,2016,"Buenos Aires, Argentina",-58.43329845,-34.615823750000004,Clay,556152
Rotterdam,2016,"Rotterdam, Netherlands",4.490406299999999,51.92797225,Hard,1532579
Memphis,2016,"Memphis, United States",-89.97078694999998,35.129186000000004,Hard,656616
Delray Beach,2016,"Delray Beach, United States",-80.09217389999998,26.45600785,Hard,546160
Marseille,2016,"Marseille, France",5.38049645,43.28039055,Hard,572661
Rio de Janeiro,2016,"Rio de Janeiro, Brazil",-43.44598205,-22.91413075,Clay,1416315
Dubai,2016,"Dubai, United Arab Emirates",55.22774679999999,25.0753483,Hard,2389642
Sao Paulo,2016,"Sao Paulo, Brazil",-46.5952992,-23.682412399999997,Clay,463455
Acapulco,2016,"Acapulco, Mexico",-99.86230859999999,16.835460400000002,Hard,1501857
ATP Masters 1000 Indian Wells,2016,"Indian Wells, United States",-116.33434945,33.70741405,Hard,6517612
ATP Masters 1000 Miami,2016,"Miami, United States",-80.22945845,25.7824075,Hard,6517612
Houston,2016,"Houston, United States",-95.40129145,29.81717795,Clay,547180
Marrakech,2016,"Marrakech, Morocco",-8.007853099999998,31.63462145,Clay,444779
ATP Masters 1000 Monte Carlo,2016,"Monte Carlo, Monaco",7.42597045,43.741053,Clay,3597349
Barcelona,2016,"Barcelona, Spain",2.14876785,41.39479005,Clay,2065653
Bucharest,2016,"Bucharest, Romania",26.09463755,44.43782575,Clay,444779
Munich,2016,"Munich, Germany",11.54183575,48.15491075,Clay,444779
Estoril,2016,"Estoril, Portugal",-9.3897931,38.70971665,Clay,444779
Istanbul,2016,"Istanbul, Turkey",29.01217945,41.0053215,Clay,409285
ATP Masters 1000 Madrid,2016,"Madrid, Spain",-3.67953665,40.437954299999994,Clay,4578445
ATP Masters 1000 Rome,2016,"Rome, Italy",12.5359979,41.9100711,Clay,3597349
Nice,2016,"Nice, France",7.252817049999999,43.70319045,Clay,444779
Geneva,2016,"Geneva, Switzerland",6.144088549999998,46.205029499999995,Clay,479443
Roland Garros,2016,"Paris, France",2.3470598999999996,48.85885895,Clay,15361487
s-Hertogenbosch,2016,"s-Hertogenbosch, Netherlands",5.318178400000001,51.7148187,Grass,543619
Stuttgart,2016,"Stuttgart, Germany",9.1772152,48.77920905000001,Grass,582002
Halle,2016,"Halle, Germany",11.97237305,51.47288260000001,Grass,1631851
London - Queen's Club,2016,"London, Great Britain",-0.10159865,51.52864165,Grass,1730049
Nottingham,2016,"Nottingham, Great Britain",-1.17006175,52.9540225,Grass,622045
Wimbledon,2016,"London, Great Britain",-0.10159865,51.52864165,Grass,10359124
Bastad,2016,"Bastad, Sweden",12.85985845,56.4277899,Clay,444779
Newport,2016,"Newport, United States",-71.29900634999998,41.4989764,Grass,547180
Hamburg,2016,"Hamburg, Germany",10.02768365,53.56728285,Clay,1332677
Umag,2016,"Umag, Croatia",13.5322719,45.42973975,Clay,444779
Washington,2016,"Washington, United States",-120.88227695,47.27298575,Hard,1731209
Gstaad,2016,"Gstaad, Switzerland",7.286546450000001,46.4722248,Clay,444779
Kitzbühel,2016,"Kitzbuhel, Austria",12.425144900000001,47.436415000000004,Clay,444779
ATP Masters 1000 Canada,2016,"Toronto, Canada",-79.37805804999998,43.7182412,Hard,4345078
Atlanta,2016,"Atlanta, United States",-84.42060395,33.76771289999999,Hard,656616
Rio de Janeiro Olympic Games,2016,"Rio de Janeiro, Brazil",-43.44598205,-22.91413075,Hard,0
Los Cabos,2016,"Los Cabos, Mexico",-109.76678905,23.2717179,Hard,766047
ATP Masters 1000 Cincinnati,2016,"Cincinnati, United States",-84.54040144999998,39.13634005,Hard,4634746
Winston-Salem,2016,"Winston-Salem, United States",-80.2434579,36.104572,Hard,679166
US Open,2016,"New York, United States",-73.979681,40.6974881,Hard,23227720
Metz,2016,"Metz, France",6.1964060000000005,49.10485299999999,Hard,444779
St. Petersburg,2016,"St. Petersburg, Russia",30.0906897,59.94019755,Hard,981211
Shenzhen,2016,"Shenzhen, China",114.18996005,22.6290462,Hard,681344
Chengdu,2016,"Chengdu, China",103.94520909999999,30.762434249999995,Hard,893417
Beijing,2016,"Beijing, China",116.46901809999999,40.25178685,Hard,3098642
Tokyo,2016,"Tokyo, Japan",145.02823855,28.16176585,Hard,1454052
ATP Masters 1000 Shanghai,2016,"Shanghai, China",121.55197655,31.2741548,Hard,5793436
Moscow,2016,"Moscow, Russia",37.3855235,55.58202595,Hard,762031
Stockholm,2016,"Stockholm, Sweden",17.982052499999998,59.32614194999999,Hard,543619
Antwerp,2016,"Antwerp, Belgium",4.357720049999998,51.26038505,Hard,543619
Basel,2016,"Basel, Switzerland",7.59445995,47.55459664999999,Hard,1632533
Vienna,2016,"Vienna, Austria",16.38005995,48.2206849,Hard,1808445
ATP Masters 1000 Paris,2016,"Paris, France",2.3470598999999996,48.85885895,Hard,3597349
ATP Finals,2016,"London, Great Britain",-0.10159865,51.52864165,Hard,7968254
Brisbane,2017,"Brisbane, Australia",152.99319645,-27.3821429,Hard,453353
Doha,2017,"Doha, Qatar",51.51199665,25.284009100000002,Hard,1282373
Sydney,2017,"Sydney, Australia",150.93197475,-33.84824395,Hard,453353
Auckland,2017,"Auckland, New Zealand",174.86546935,-36.86302305,Hard,466548
Australian Open,2017,"Melbourne, Australia",145.0531353,-37.9725665,Hard,30570001
Sofia,2017,"Sofia, Bulgaria",23.3239467,42.69543215,Hard,442143
Quito,2017,"Quito, Ecuador",-78.4305382,-0.18659435,Clay,499665
Montpellier,2017,"Montpellier, France",3.8741614999999996,43.61002195,Hard,442143
Buenos Aires,2017,"Buenos Aires, Argentina",-58.43329845,-34.615823750000004,Clay,566645
Rotterdam,2017,"Rotterdam, Netherlands",4.490406299999999,51.92797225,Hard,1582095
Memphis,2017,"Memphis, United States",-89.97078694999998,35.129186000000004,Hard,666224
Rio de Janeiro,2017,"Rio de Janeiro, Brazil",-43.44598205,-22.91413075,Clay,1514937
Delray Beach,2017,"Delray Beach, United States",-80.09217389999998,26.45600785,Hard,554150
Marseille,2017,"Marseille, France",5.38049645,43.28039055,Hard,569266
Sao Paulo,2017,"Sao Paulo, Brazil",-46.5952992,-23.682412399999997,Clay,472203
Dubai,2017,"Dubai, United Arab Emirates",55.22774679999999,25.0753483,Hard,2517865
Acapulco,2017,"Acapulco, Mexico",-99.86230859999999,16.835460400000002,Hard,1545774
ATP Masters 1000 Indian Wells,2017,"Indian Wells, United States",-116.33434945,33.70741405,Hard,7248857
ATP Masters 1000 Miami,2017,"Miami, United States",-80.22945845,25.7824075,Hard,7248857
Marrakech,2017,"Marrakech, Morocco",-8.007853099999998,31.63462145,Clay,442143
Houston,2017,"Houston, United States",-95.40129145,29.81717795,Clay,555186
ATP Masters 1000 Monte Carlo,2017,"Monte Carlo, Monaco",7.42597045,43.741053,Clay,3919880
Barcelona,2017,"Barcelona, Spain",2.14876785,41.39479005,Clay,2132389
Budapest,2017,"Budapest, Hungary",19.130303,47.48121345,Clay,442143
Istanbul,2017,"Istanbul, Turkey",29.01217945,41.0053215,Clay,402653
Munich,2017,"Munich, Germany",11.54183575,48.15491075,Clay,442143
Estoril,2017,"Estoril, Portugal",-9.3897931,38.70971665,Clay,442143
ATP Masters 1000 Madrid,2017,"Madrid, Spain",-3.67953665,40.437954299999994,Clay,4988939
ATP Masters 1000 Rome,2017,"Rome, Italy",12.5359979,41.9100711,Clay,3919880
Lyon,2017,"Lyon, France",4.83512095,45.7579555,Clay,442143
Geneva,2017,"Geneva, Switzerland",6.144088549999998,46.205029499999995,Clay,442143
Roland Garros,2017,"Paris, France",2.3470598999999996,48.85885895,Clay,15399686
Stuttgart,2017,"Stuttgart, Germany",9.1772152,48.77920905000001,Grass,578552
s-Hertogenbosch,2017,"s-Hertogenbosch, Netherlands",5.318178400000001,51.7148187,Grass,540397
London - Queen's Club,2017,"London, Great Britain",-0.10159865,51.52864165,Grass,1684573
Halle,2017,"Halle, Germany",11.97237305,51.47288260000001,Grass,1684573
Antalya,2017,"Antalya, Turkey",30.71810505,36.89793755,Grass,402653
Eastbourne,2017,"Eastbourne, Great Britain",0.28831695,50.7822508,Grass,583023
Wimbledon,2017,"London, Great Britain",-0.10159865,51.52864165,Grass,11394051
Bastad,2017,"Bastad, Sweden",12.85985845,56.4277899,Clay,442143
Newport,2017,"Newport, United States",-71.29900634999998,41.4989764,Grass,555186
Umag,2017,"Umag, Croatia",13.5322719,45.42973975,Clay,442143
Gstaad,2017,"Gstaad, Switzerland",7.286546450000001,46.4722248,Clay,442143
Atlanta,2017,"Atlanta, United States",-84.42060395,33.76771289999999,Hard,666224
Hamburg,2017,"Hamburg, Germany",10.02768365,53.56728285,Clay,1375736
Los Cabos,2017,"Los Cabos, Mexico",-109.76678905,23.2717179,Hard,660673
Kitzbühel,2017,"Kitzbuhel, Austria",12.425144900000001,47.436415000000004,Clay,442143
Washington,2017,"Washington, United States",-120.88227695,47.27298575,Hard,1813994
ATP Masters 1000 Canada,2017,"Montreal, Canada",-73.73030250000001,45.55804205,Hard,4832571
ATP Masters 1000 Cincinnati,2017,"Cincinnati, United States",-84.54040144999998,39.13634005,Hard,5154743
Winston-Salem,2017,"Winston-Salem, United States",-80.2434579,36.104572,Hard,689105
US Open,2017,"New York, United States",-73.979681,40.6974881,Hard,25076964
St. Petersburg,2017,"St. Petersburg, Russia",30.0906897,59.94019755,Hard,1036521
Metz,2017,"Metz, France",6.1964060000000005,49.10485299999999,Hard,442143
Shenzhen,2017,"Shenzhen, China",114.18996005,22.6290462,Hard,691318
Chengdu,2017,"Chengdu, China",103.94520909999999,30.762434249999995,Hard,1066461
Tokyo,2017,"Tokyo, Japan",145.02823855,28.16176585,Hard,1620906
Beijing,2017,"Beijing, China",116.46901809999999,40.25178685,Hard,3138668
ATP Masters 1000 Shanghai,2017,"Shanghai, China",121.55197655,31.2741548,Hard,6141272
Stockholm,2017,"Stockholm, Sweden",17.982052499999998,59.32614194999999,Hard,540397
Moscow,2017,"Moscow, Russia",37.3855235,55.58202595,Hard,773182
Antwerp,2017,"Antwerp, Belgium",4.357720049999998,51.26038505,Hard,540397
Vienna,2017,"Vienna, Austria",16.38005995,48.2206849,Hard,1866870
Basel,2017,"Basel, Switzerland",7.59445995,47.55459664999999,Hard,1685275
ATP Masters 1000 Paris,2017,"Paris, France",2.3470598999999996,48.85885895,Hard,3919880
Next Gen ATP Finals,2017,"Milan, Italy",9.177732249999998,45.46273385,Hard,1321564
Nitto ATP Finals,2017,"London, Great Britain",-0.10159865,51.52864165,Hard,8292167
Brisbane,2017,"Brisbane, Australia",152.99319645,-27.3821429,Hard,486035
Doha,2018,"Doha, Qatar",51.51199665,25.284009100000002,Hard,1306618
Pune,2018,"Pune, India",73.86296740000002,18.52461645,Hard,509116
Sydney,2018,"Sydney, Australia",150.93197475,-33.84824395,Hard,476178
Auckland,2018,"Auckland, New Zealand",174.86546935,-36.86302305,Hard,509116
Australian Open,2018,"Melbourne, Australia",145.0531353,-37.9725665,Hard,34066285
Quito,2018,"Quito, Ecuador",-78.4305382,-0.18659435,Clay,509116
Sofia,2018,"Sofia, Bulgaria",23.3239467,42.69543215,Hard,430833
Montpellier,2018,"Montpellier, France",3.8741614999999996,43.61002195,Hard,430833
New York,2018,"New York, United States",-73.979681,40.6974881,Hard,678821
Buenos Aires,2018,"Buenos Aires, Argentina",-58.43329845,-34.615823750000004,Clay,576997
Rotterdam,2018,"Rotterdam, Netherlands",4.490406299999999,51.92797225,Hard,1600914
Delray Beach,2018,"Delray Beach, United States",-80.09217389999998,26.45600785,Hard,564628
Marseille,2018,"Marseille, France",5.38049645,43.28039055,Hard,554701
Rio de Janeiro,2018,"Rio de Janeiro, Brazil",-43.44598205,-22.91413075,Clay,1722110
Sao Paulo,2018,"Sao Paulo, Brazil",-46.5952992,-23.682412399999997,Clay,524206
Acapulco,2018,"Acapulco, Mexico",-99.86230859999999,16.835460400000002,Hard,1668258
Dubai,2018,"Dubai, United Arab Emirates",55.22774679999999,25.0753483,Hard,2664149
ATP Masters 1000 Indian Wells,2018,"Indian Wells, United States",-116.33434945,33.70741405,Hard,8096109
ATP Masters 1000 Miami,2018,"Miami, United States",-80.22945845,25.7824075,Hard,8096109
Houston,2018,"Houston, United States",-95.40129145,29.81717795,Clay,565684
Marrakech,2018,"Marrakech, Morocco",-8.007853099999998,31.63462145,Clay,430833
ATP Masters 1000 Monte Carlo,2018,"Monte Carlo, Monaco",7.42597045,43.741053,Clay,4186869
Budapest,2018,"Budapest, Hungary",19.130303,47.48121345,Clay,430833
Barcelona,2018,"Barcelona, Spain",2.14876785,41.39479005,Clay,2157755
Estoril,2018,"Estoril, Portugal",-9.3897931,38.70971665,Clay,430833
Istanbul,2018,"Istanbul, Turkey",29.01217945,41.0053215,Clay,366210
Munich,2018,"Munich, Germany",11.54183575,48.15491075,Clay,430833
ATP Masters 1000 Madrid,2018,"Madrid, Spain",-3.67953665,40.437954299999994,Clay,5328741
ATP Masters 1000 Rome,2018,"Rome, Italy",12.5359979,41.9100711,Clay,4186869
Lyon,2018,"Lyon, France",4.83512095,45.7579555,Clay,430833
Geneva,2018,"Geneva, Switzerland",6.144088549999998,46.205029499999995,Clay,430833
Roland Garros,2018,"Paris, France",2.3470598999999996,48.85885895,Clay,15667763
Stuttgart,2018,"Stuttgart, Germany",9.1772152,48.77920905000001,Grass,563750
s-Hertogenbosch,2018,"s-Hertogenbosch, Netherlands",5.318178400000001,51.7148187,Grass,526574
London - Queen's Club,2018,"London, Great Britain",-0.10159865,51.52864165,Grass,1704613
Halle,2018,"Halle, Germany",11.97237305,51.47288260000001,Grass,1704613
Wimbledon,2018,"London, Great Britain",-0.10159865,51.52864165,Grass,12022016
Bastad,2018,"Bastad, Sweden",12.85985845,56.4277899,Clay,430833
Newport,2018,"Newport, United States",-71.29900634999998,41.4989764,Grass,565684
Umag,2018,"Umag, Croatia",13.5322719,45.42973975,Clay,430833
Hamburg,2018,"Hamburg, Germany",10.02768365,53.56728285,Clay,1392100
Atlanta,2018,"Atlanta, United States",-84.42060395,33.76771289999999,Hard,678821
Gstaad,2018,"Gstaad, Switzerland",7.286546450000001,46.4722248,Clay,430833
Los Cabos,2018,"Los Cabos, Mexico",-109.76678905,23.2717179,Hard,726545
Washington,2018,"Washington, United States",-120.88227695,47.27298575,Hard,1919463
Kitzbühel,2018,"Kitzbuhel, Austria",12.425144900000001,47.436415000000004,Clay,430833
ATP Masters 1000 Canada,2018,"Toronto, Canada",-79.37805804999998,43.7182412,Hard,5397408
ATP Masters 1000 Cincinnati,2018,"Cincinnati, United States",-84.54040144999998,39.13634005,Hard,5757235
Winston-Salem,2018,"Winston-Salem, United States",-80.2434579,36.104572,Hard,702132
US Open,2018,"New York, United States",-73.979681,40.6974881,Hard,25674277
St. Petersburg,2018,"St. Petersburg, Russia",30.0906897,59.94019755,Hard,1193405
Metz,2018,"Metz, France",6.1964060000000005,49.10485299999999,Hard,430833
Shenzhen,2018,"Shenzhen, China",114.18996005,22.6290462,Hard,745027
Beijing,2018,"Beijing, China",116.46901809999999,40.25178685,Hard,3454589
Tokyo,2018,"Tokyo, Japan",145.02823855,28.16176585,Hard,1809550
ATP Masters 1000 Shanghai,2018,"Shanghai, China",121.55197655,31.2741548,Hard,7196544
Antwerp,2018,"Antwerp, Belgium",4.357720049999998,51.26038505,Hard,526574
Moscow,2018,"Moscow, Russia",37.3855235,55.58202595,Hard,869720
Stockholm,2018,"Stockholm, Sweden",17.982052499999998,59.32614194999999,Hard,526574
Vienna,2018,"Vienna, Austria",16.38005995,48.2206849,Hard,1889077
Basel,2018,"Basel, Switzerland",7.59445995,47.55459664999999,Hard,1705322
ATP Masters 1000 Paris,2018,"Paris, France",2.3470598999999996,48.85885895,Hard,4186869
Next Gen ATP Finals,2018,"Milan, Italy",9.177732249999998,45.46273385,Hard,1355693
Nitto ATP Finals,2018,"London, Great Britain",-0.10159865,51.52864165,Hard,8631750
Brisbane International,2018,"Brisbane, Australia",152.99319645,-27.3821429,Hard,536062
Qatar ExxonMobil Open,2018,"Doha, Qatar",51.51199665,25.284009100000002,Hard,1333570
Tata Open Maharashtra,2018,"Pune, India",73.86296740000002,18.52461645,Hard,536062
Sydney International,2019,"Sydney, Australia",150.93197475,-33.84824395,Hard,527880
ASB Classic,2019,"Auckland, New Zealand",174.86546935,-36.86302305,Hard,527880
